CandidateID,FirstName,LastName,DepartmentID,JobRoleID,ApplicationDate,RecruitmentSource,Stage
CAN002605,James,Oyekan,DEP002,JR010,2024-02-08,Campus Recruitment,Rejected
CAN002606,Victoria,Eze,DEP007,JR057,2022-07-06,Campus Recruitment,Interviewed
CAN002607,David,Abiola,DEP002,JR015,2024-06-19,Indeed,Applied
CAN002608,Simon,Adeyemi,DEP013,JR094,2019-10-28,Job Portal,Shortlisted
CAN002609,Peter,Balogun,DEP006,JR046,2022-07-22,Campus Recruitment,Hired
CAN002610,Mark,Ibrahim,DEP004,JR029,2022-06-05,LinkedIn,Applied
CAN002611,John,Okafor,DEP009,JR066,2023-01-23,Job Portal,Rejected
CAN002612,Victoria,Chukwu,DEP014,JR097,2021-11-04,Company Website,Hired
CAN002613,Angela,Okonkwo,DEP012,JR088,2020-12-12,LinkedIn,Rejected
CAN002614,Emmanuel,Nnamani,DEP003,JR018,2025-12-25,Company Website,Shortlisted
CAN002615,Esther,Obasanjo,DEP001,JR002,2021-10-11,LinkedIn,Shortlisted
CAN002616,Stephen,Eze,DEP011,JR077,2023-02-28,Company Website,Offered
CAN002617,Comfort,Okonkwo,DEP011,JR077,2024-11-02,Referral,Rejected
CAN002618,Michael,Akinwale,DEP013,JR094,2020-11-04,LinkedIn,Interviewed
CAN002619,Agnes,,DEP011,JR081,2022-10-12,Job Portal,Applied
CAN002620,Samuel,Chukwu,DEP013,JR093,2024-04-17,Referral,Applied
CAN002621,Stephen,Chukwu,DEP004,JR033,2022-03-25,Campus Recruitment,Applied
CAN002622,Nathaniel,Obi,DEP012,JR084,2025-08-01,Company Website,Rejected
CAN002623,Esther,Olawale,DEP007,JR057,2022-10-03,Job Portal,Shortlisted
CAN002624,Cornelius,,DEP002,JR011,2019-05-05,Campus Recruitment,Rejected
CAN002625,Gloria,Nnamani,DEP009,JR068,2025-04-27,Referral,Offered
CAN002626,Ruth,Abiola,DEP012,JR088,2022-05-07,Campus Recruitment,Interviewed
CAN002627,David,Adeyemi,DEP014,JR095,2020-04-23,Job Portal,Applied
CAN002628,Joy,Balogun,DEP012,JR086,2023-06-23,Job Portal,Hired
CAN002629,Simon,,DEP001,JR008,2024-07-11,Job Portal,Hired
CAN002630,Deborah,Adetokunbo,DEP014,JR100,2022-12-02,Job Portal,Applied
CAN002631,Hope,Ibrahim,DEP002,JR015,2022-06-15,Job Portal,Shortlisted
CAN002632,Joy,Adetokunbo,DEP006,JR045,2025-03-02,Job Portal,Rejected
CAN002633,Simon,Oshodi,DEP005,JR040,2019-11-05,Campus Recruitment,Offered
CAN002634,Peace,Ogunleye,DEP014,JR098,2023-07-16,Company Website,Hired
CAN002635,Peace,Chukwu,DEP013,JR092,2019-01-09,Company Website,Rejected
CAN002636,Paul,Nnamani,DEP012,JR082,2024-10-19,Campus Recruitment,Interviewed
CAN002637,Charity,Balogun,DEP002,JR016,2020-11-26,LinkedIn,Offered
CAN002638,Sarah,Ekwueme,DEP013,JR089,2024-03-24,Job Portal,Applied
CAN002639,Blessing,Okafor,DEP003,JR022,2019-04-25,Referral,Shortlisted
CAN002640,James,Chukwu,DEP011,JR075,2020-07-16,Campus Recruitment,Hired
CAN002641,Agnes,Abiola,DEP011,JR075,2019-09-23,Referral,Interviewed
CAN002642,Hope,Okafor,DEP013,JR089,2024-09-06,LinkedIn,Interviewed
CAN002643,David,Uche,DEP011,JR077,2025-04-03,Referral,Shortlisted
CAN002644,Joy,Okonkwo,DEP006,JR043,2025-05-15,Job Portal,Offered
CAN002645,Michael,Olawale,DEP013,JR090,2024-04-25,Campus Recruitment,Shortlisted
CAN002646,Benjamin,Ogunleye,DEP007,JR050,2020-03-23,Company Website,Applied
CAN002647,Peace,Abiola,DEP004,JR027,2019-01-21,Company Website,Applied
CAN002648,James,Olawale,DEP007,JR051,2023-04-10,Referral,Offered
CAN002649,Grace,Okonkwo,DEP006,JR042,2021-03-12,Referral,Offered
CAN002650,Mary,Abiola,DEP012,JR084,2023-03-15,Referral,Hired
CAN002651,Cornelius,Oyekan,DEP011,JR081,2024-10-27,Campus Recruitment,Offered
CAN002652,Patience,Ogunleye,DEP015,JR104,2022-08-17,Referral,Hired
CAN002653,Samuel,Obi,DEP010,JR069,2023-01-02,Company Website,Shortlisted
CAN002654,Deborah,Ibrahim,DEP011,JR081,2022-07-25,Company Website,Hired
CAN002655,Gabriel,Ibrahim,DEP010,JR073,2025-12-28,Job Portal,Rejected
CAN002656,Deborah,Olawale,DEP013,JR089,2019-08-22,Company Website,Hired
CAN002657,Esther,Oyekan,DEP005,JR039,2024-03-16,Company Website,Offered
CAN002658,Mary,Obasanjo,DEP006,JR049,2020-12-26,Referral,Offered
CAN002659,Nathaniel,Eze,DEP012,JR085,2024-07-09,Company Website,Shortlisted
CAN002660,David,Obasanjo,DEP007,JR055,2020-02-13,LinkedIn,Offered
CAN002661,Andrew,Okafor,DEP011,JR075,2019-12-06,LinkedIn,Shortlisted
CAN002662,Agnes,Balogun,DEP004,JR033,2019-07-13,Referral,Shortlisted
CAN002663,Elizabeth,Akinwale,DEP004,JR031,2021-06-06,Job Portal,Rejected
CAN002664,Gloria,Ogunleye,DEP009,JR064,2023-09-24,Referral,Interviewed
CAN002665,David,Eze,DEP015,JR106,2024-04-09,Campus Recruitment,Interview
CAN002666,,Obasanjo,DEP004,JR033,2024-05-09,Campus Recruitment,Applied
CAN002667,Victoria,Adetokunbo,DEP003,JR023,2022-12-01,LinkedIn,Applied
CAN002668,Mark,Oshodi,DEP009,JR064,2024-09-07,Job Portal,Offered
CAN002669,Joy,Okafor,DEP003,JR018,2020-06-24,Job Portal,Shortlisted
CAN002670,Elizabeth,Obasanjo,DEP007,JR057,2019-05-07,Referral,Rejected
CAN002671,John,,DEP001,JR006,2021-02-07,Campus Recruitment,Shortlisted
CAN002672,Joshua,Nnamani,DEP003,JR021,2025-12-11,Campus Recruitment,Rejected
CAN002673,Mary,Oyekan,DEP004,JR029,2025-02-16,Referral,Interviewed
CAN002674,Peter,Uche,DEP014,JR095,2021-06-11,Company Website,Interviewed
CAN002675,Emmanuel,Oyekan,DEP002,JR014,2022-09-11,Referral,Offered
CAN002676,Ruth,Abiola,DEP014,JR098,2022-01-06,LinkedIn,Offered
CAN002677,James,Obasanjo,DEP001,JR004,2021-09-22,Company Website,Hired
CAN002678,Juliet,Adetokunbo,DEP014,JR100,2019-06-01,LinkedIn,Applied
CAN002679,Patience,Ekwueme,DEP002,JR015,2019-12-21,Job Portal,Interviewed
CAN002680,Joy,Ogunleye,DEP003,JR017,2023-08-06,Campus Recruitment,Applied
CAN002681,Emmanuel,Oyekan,DEP003,JR017,2021-12-12,Job Portal,Hired
CAN002682,Simon,Ogunleye,DEP010,JR072,2023-03-09,Job Portal,Shortlisted
CAN002683,Stephen,Ogunleye,DEP013,JR092,2025-04-02,Referral,Rejected
CAN002684,Deborah,Abiola,DEP006,JR042,2021-10-09,Campus Recruitment,Applied
CAN002685,Michael,Obasanjo,DEP003,JR017,2023-05-27,Job Portal,Applied
CAN002686,Sarah,Adetokunbo,DEP015,JR103,2021-03-06,LinkedIn,Interviewed
CAN002687,Peter,Uche,DEP013,JR093,2021-11-19,Referral,Applied
CAN002688,Joshua,Oyekan,DEP015,JR104,2025-02-05,Campus Recruitment,Interviewed
CAN002689,Simon,Akinwale,DEP001,JR006,2021-10-25,Job Portal,Interviewed
CAN002690,Hope,Oyekan,DEP005,JR036,2021-09-07,LinkedIn,Rejected
CAN002691,Ruth,Chukwu,DEP007,JR057,2019-01-12,Company Website,Applied
CAN002692,James,Olawale,DEP003,JR024,2022-06-20,Referral,Interviewed
CAN002693,Peace,Ekwueme,DEP004,JR031,2022-12-26,Campus Recruitment,Interviewed
CAN002694,Joshua,Ojo,DEP014,JR096,2019-10-10,Campus Recruitment,Shortlisted
CAN002695,Benjamin,Oyekan,DEP008,JR060,2019-11-25,Job Portal,Shortlisted
CAN002696,Hope,Uche,DEP007,JR051,2019-12-25,Job Portal,Interviewed
CAN002697,Juliet,Ojo,DEP014,JR100,2022-11-13,Campus Recruitment,Hired
CAN002698,Elizabeth,Adetokunbo,DEP009,JR067,2020-01-05,Job Portal,Applied
CAN002699,Elizabeth,Ekwueme,DEP012,JR082,2020-08-05,LinkedIn,Offered
CAN002700,Angela,Oyekan,DEP008,JR058,2023-03-05,Referral,Hired
CAN002701,Joseph,Obi,DEP003,JR019,2023-04-21,Referral,Interviewed
CAN002702,Blessing,Balogun,DEP011,JR079,2023-11-17,linkedin,Interviewed
CAN002703,Michael,Balogun,DEP005,JR038,2022-02-25,LinkedIn,Interviewed
CAN002704,Nathaniel,Oyekan,DEP015,JR103,2020-06-15,Campus Recruitment,Rejected
CAN002705,Gloria,Abiola,DEP006,JR048,2022-07-03,Job Portal,Offered
CAN002706,Joy,Balogun,DEP006,JR043,2024-02-09,linkedin,Applied
CAN002707,Daniel,Olawale,DEP003,JR017,2023-12-19,Company Website,Applied
CAN002708,Philip,Ogunleye,DEP002,JR016,2019-12-14,LinkedIn,Rejected
CAN002709,Peter,Oshodi,DEP004,JR027,2022-02-14,Company Website,Interviewed
CAN002710,Simon,Adeyemi,DEP006,JR047,2025-06-26,Company Website,Offered
CAN002711,Benjamin,Oyekan,DEP006,JR047,2023-12-12,Referral,Shortlisted
CAN002712,James,Chukwu,DEP006,JR049,2023-10-11,LinkedIn,Hired
CAN002713,Angela,Okafor,DEP001,JR001,2020-10-11,Campus Recruitment,Shortlisted
CAN002714,Joshua,Ekwueme,DEP009,JR064,2022-03-16,Referral,Hired
CAN002715,Joshua,Ibrahim,DEP006,JR044,2020-01-03,Campus Recruitment,Offered
CAN002716,Peter,Nnamani,DEP011,JR076,2022-07-25,LinkedIn,Hired
CAN002717,Hope,Eze,DEP001,JR006,2023-05-22,Campus Recruitment,Interviewed
CAN002718,Michael,Okafor,DEP007,JR053,2023-08-03,LinkedIn,Shortlisted
CAN002719,Daniel,Ekwueme,DEP014,JR097,2021-10-09,Company Website,Shortlisted
CAN002720,Joshua,Chukwu,DEP006,JR046,2023-08-25,Campus Recruitment,Rejected
CAN002721,Comfort,Abiola,DEP007,JR055,2022-12-28,Job Portal,Applied
CAN002722,Juliet,Adetokunbo,DEP002,JR009,2022-04-28,Campus Recruitment,Rejected
CAN002723,Juliet,Akinwale,DEP004,JR030,2024-10-10,LinkedIn,Interviewed
CAN002724,Comfort,Okonkwo,DEP007,JR052,2021-03-14,Company Website,Shortlisted
CAN002725,Stephen,Obasanjo,DEP001,JR002,2023-01-06,Company Website,Rejected
CAN002726,Deborah,Obi,DEP011,JR074,2020-01-18,LinkedIn,Hired
CAN002727,Andrew,Akinwale,DEP014,JR100,2025-08-07,Campus Recruitment,Offered
CAN002728,Simon,Ojo,DEP006,JR043,2025-11-17,Company Website,Offered
CAN002729,Peace,Okafor,DEP005,JR037,2025-02-27,Company Website,Shortlisted
CAN002730,Esther,Ibrahim,DEP015,JR106,2019-11-05,LinkedIn,Hired
CAN002731,Mary,Ibrahim,DEP014,JR100,2021-02-24,Referral,Rejected
CAN002732,Grace,Olawale,DEP015,JR106,2024-03-09,Company Website,Rejected
CAN002733,John,Obi,DEP011,JR075,2019-01-01,Company Website,Interviewed
CAN002734,Mary,Oyekan,DEP006,JR048,2020-08-24,Referral,Appliedd
CAN002735,Comfort,Eze,DEP004,JR027,2022-07-12,Job Portal,Rejected
CAN002736,Mary,Akinwale,DEP010,JR070,2019-10-27,Company Website,Applied
CAN002737,Stephen,Okafor,DEP009,JR067,2025-08-04,Company Website,Hired
CAN002738,Philip,Nnamani,DEP010,JR072,2024-08-01,Job Portal,Applied
CAN002739,Angela,,DEP004,JR032,2021-01-15,Campus Recruitment,Appliedd
CAN002740,Andrew,Obasanjo,DEP014,JR096,2021-11-24,LinkedIn,Interviewed
CAN002741,Joshua,Adetokunbo,DEP014,JR098,2023-05-19,Campus Recruitment,Interviewed
CAN002742,John,Ojo,DEP004,JR032,2020-07-25,LinkedIn,Applied
CAN002743,Simon,Adeyemi,DEP002,JR016,2024-04-02,Company Website,Rejected
CAN002744,Gabriel,Adeyemi,DEP004,JR032,2022-10-02,Referral,Interviewed
CAN002745,Joseph,Uche,DEP009,JR067,2022-10-18,Company Website,Hired
CAN002746,,Obi,DEP001,JR005,2021-08-20,Referral,Shortlisted
CAN002747,Grace,Ogunleye,DEP002,JR016,2025-04-02,Campus Recruitment,Applied
CAN002748,Emmanuel,Abiola,DEP001,JR005,2022-12-23,Campus Recruitment,Applied
CAN002749,Peter,Oshodi,DEP012,JR085,2025-05-15,Campus Recruitment,Applied
CAN002750,,Oshodi,DEP003,JR018,2025-07-24,Campus Recruitment,Interviewed
CAN002751,Faith,Chukwu,DEP006,JR048,2023-01-21,Campus Recruitment,Offered
CAN002752,Victoria,Ojo,DEP011,JR077,2019-07-21,LinkedIn,Offered
CAN002753,Gabriel,Akinwale,DEP003,JR024,2025-01-23,LinkedIn,Offered
CAN002754,Andrew,Chukwu,DEP006,JR045,2019-08-06,Campus Recruitment,Offered
CAN002755,Angela,Akinwale,DEP010,JR069,2025-04-08,LinkedIn,Shortlisted
CAN002756,Cornelius,Ojo,DEP001,JR002,2019-08-23,Job Portal,Hired
CAN002757,Andrew,Ogunleye,DEP010,JR072,2022-05-16,Referral,Offered
CAN002758,Joshua,Okonkwo,DEP015,JR106,2024-04-04,Campus Recruitment,Shortlisted
CAN002759,Mary,Abiola,DEP003,JR020,2022-04-15,Campus Recruitment,Applied
CAN002760,Joshua,Oyekan,DEP006,JR049,2020-06-14,Referral,Rejected
CAN002761,,Chukwu,DEP004,JR029,2022-09-01,LinkedIn,Applied
CAN002762,Daniel,Uche,DEP007,JR055,2019-06-23,Job Portal,Applied
CAN002763,Benjamin,Uche,DEP007,JR056,2020-01-15,Campus Recruitment,Hired
CAN002764,Comfort,Adeyemi,DEP015,JR104,2021-06-02,Company Website,Hired
CAN002765,Samuel,Adeyemi,DEP011,JR075,2020-06-15,Job Portal,Rejected
CAN002766,Gabriel,Uche,DEP012,JR083,2025-05-07,Referral,Appliedd
CAN002767,Juliet,Olawale,DEP013,JR093,2019-04-28,Company Website,Interviewed
CAN002768,Simon,Oshodi,DEP008,JR061,2020-04-16,Company Website,Interviewed
CAN002769,Grace,Ogunleye,DEP002,JR009,2025-09-19,Referral,Hired
CAN002770,Joseph,Ojo,DEP011,JR081,2022-07-23,LinkedIn,Shortlisted
CAN002771,Juliet,Okafor,DEP013,JR092,2021-05-11,Company Website,Interviewed
CAN002772,Victoria,Obi,DEP006,JR043,2019-05-25,Job Portal,Offered
CAN002773,Samuel,Adeyemi,DEP002,JR015,2021-06-10,LinkedIn,Shortlisted
CAN002774,Simon,Okonkwo,DEP015,JR105,2024-07-24,Job Portal,Applied
CAN002775,Juliet,Obi,DEP001,JR001,2019-02-24,Campus Recruitment,Offered
CAN002776,Agnes,Balogun,DEP005,JR035,2019-07-01,Campus Recruitment,Offered
CAN002777,,Obi,DEP002,JR012,2020-04-13,Referral,Hired
CAN002778,Sarah,Obasanjo,DEP001,JR008,2024-02-25,Job Portal,Applied
CAN002779,Blessing,Obasanjo,DEP015,JR102,2020-05-12,LinkedIn,Interviewed
CAN002780,Benjamin,Abiola,DEP011,JR076,2020-11-07,LinkedIn,Shortlisted
CAN002781,Gabriel,Adetokunbo,DEP007,JR057,2023-11-24,Referral,Applied
CAN002782,Elizabeth,Abiola,DEP013,JR091,2025-05-27,LinkedIn,Shortlisted
CAN002783,Blessing,Eze,DEP006,JR049,2024-09-21,LinkedIn,Applied
CAN002784,Esther,Olawale,DEP013,JR094,2019-08-12,Company Website,Rejected
CAN002785,Mary,Akinwale,DEP013,JR094,2024-12-06,Job Portal,Offered
CAN002786,Mary,Okonkwo,DEP004,JR031,2025-07-10,Company Website,Interviewed
CAN002787,Sarah,Obasanjo,DEP013,JR092,2024-05-18,Job Portal,Offered
CAN002788,Mark,Abiola,DEP007,JR051,2021-12-11,Company Website,Shortlisted
CAN002789,Patience,Ibrahim,DEP007,JR050,2024-09-01,Referral,Applied
CAN002790,John,Ekwueme,DEP001,JR006,2023-02-01,LinkedIn,Applied
CAN002791,Benjamin,Ekwueme,DEP009,JR064,2024-05-10,Campus Recruitment,Offered
CAN002792,Ruth,Abiola,DEP011,JR076,2025-12-16,LinkedIn,Shortlisted
CAN002793,Gabriel,Oshodi,DEP001,JR001,2023-07-06,LinkedIn,Offered
CAN002794,Gabriel,Okonkwo,DEP008,JR063,2022-11-13,Referral,Shortlisted
CAN002795,Peter,Obi,DEP004,JR029,2021-06-16,Company Website,Hired
CAN002796,Mary,Abiola,DEP007,JR055,2022-12-14,Referral,Applied
CAN002797,Emmanuel,Oyekan,DEP006,JR046,2021-12-27,LinkedIn,Interviewed
CAN002798,Charity,Abiola,DEP013,JR091,2022-02-11,LinkedIn,Shortlisted
CAN002799,Peace,Okafor,DEP008,JR062,2024-03-24,LinkedIn,Interviewed
CAN002800,James,Uche,DEP002,JR009,2020-06-06,Campus Recruitment,Shortlisted
CAN002801,Esther,Adeyemi,DEP002,JR011,2020-04-14,Campus Recruitment,Offered
CAN002802,Comfort,Eze,DEP009,JR067,2022-02-21,Referral,Hired
CAN002803,Patience,Obi,DEP015,JR106,2024-12-23,Campus Recruitment,Interviewed
CAN002804,Gloria,Adeyemi,DEP005,JR036,2023-10-16,Campus Recruitment,Shortlisted
CAN002805,Joseph,Ekwueme,DEP007,JR055,2020-05-28,Job Portal,Applied
CAN002806,Agnes,Balogun,DEP007,JR057,2020-05-24,Company Website,Interviewed
CAN002807,Juliet,Chukwu,DEP012,JR083,2025-09-12,LinkedIn,Hired
CAN002808,Mary,Eze,DEP013,JR089,2024-09-02,Company Website,Rejected
CAN002809,Deborah,Balogun,DEP007,JR054,2023-11-03,Campus Recruitment,Rejected
CAN002810,Stephen,Adeyemi,DEP005,JR037,2025-01-04,Referral,Offered
CAN002811,Ruth,Balogun,DEP007,JR051,2024-08-16,LinkedIn,Hired
CAN002812,Hope,Nnamani,DEP003,JR021,2022-12-05,Campus Recruitment,Hired
CAN002813,Peace,Ekwueme,DEP015,JR105,2022-11-12,LinkedIn,Interviewed
CAN002814,Joy,Chukwu,DEP005,JR035,2023-01-27,Campus Recruitment,Offered
CAN002815,Grace,Abiola,DEP009,JR068,2022-09-16,LinkedIn,Interviewed
CAN002816,Mark,Ogunleye,DEP004,JR029,2020-12-28,LinkedIn,Applied
CAN002817,Mark,Akinwale,DEP009,JR064,2021-06-14,Company Website,Hired
CAN002818,Patience,Nnamani,DEP012,JR082,2023-09-18,Company Website,Applied
CAN002819,David,Obi,DEP013,JR090,2022-10-26,Company Website,Shortlisted
CAN002820,Deborah,Ogunleye,DEP003,JR022,2021-12-11,LinkedIn,Interviewed
CAN002821,David,Eze,DEP002,JR014,2022-09-07,Campus Recruitment,Applied
CAN002822,Joy,Ojo,DEP002,JR016,2022-06-12,Campus Recruitment,Interviewed
CAN002823,Patience,,DEP003,JR022,2024-03-25,Company Website,Shortlisted
CAN002824,Michael,Adetokunbo,DEP008,JR060,2024-08-25,LinkedIn,Shortlisted
CAN002825,Joshua,Ojo,DEP005,JR039,2021-06-13,Referral,Shortlisted
CAN002826,David,Oshodi,DEP001,JR005,2025-03-13,LinkedIn,Interviewed
CAN002827,Joy,Balogun,DEP014,JR096,2023-07-05,Job Portal,Applied
CAN002828,Peter,Okonkwo,DEP007,JR050,2019-12-01,LinkedIn,Rejected
CAN002829,Elizabeth,Akinwale,DEP003,JR019,2021-02-17,LinkedIn,Offered
CAN002830,James,Abiola,DEP010,JR070,2022-11-03,Referral,Interviewed
CAN002831,Joseph,Chukwu,DEP003,JR022,2020-02-27,Referral,Shortlisted
CAN002832,Joshua,Okafor,DEP008,JR061,2023-08-23,LinkedIn,Hired
CAN002833,Esther,Adeyemi,DEP001,JR003,2025-04-16,Company Website,Appliedd
CAN002834,Victoria,Ojo,DEP003,JR019,2019-12-02,Company Website,Rejected
CAN002835,Elizabeth,Ekwueme,DEP002,JR015,2019-10-15,Campus Recruitment,Shortlisted
CAN002836,Mary,Akinwale,DEP011,JR074,2021-02-11,Referral,Applied
CAN002837,James,Eze,DEP001,JR007,2020-11-07,Referral,Hired
CAN002838,Benjamin,Abiola,DEP006,JR045,2020-09-27,Campus Recruitment,Applied
CAN002839,Faith,Ojo,DEP007,JR055,2019-10-20,Referral,Interviewed
CAN002840,Nathaniel,Oshodi,DEP006,JR043,2021-11-28,Referral,Offered
CAN002841,Deborah,Okonkwo,DEP006,JR048,2024-05-26,Referral,Appliedd
CAN002842,David,Chukwu,DEP005,JR040,2019-01-18,LinkedIn,Offered
CAN002843,Comfort,Ojo,DEP003,JR020,2025-08-12,LinkedIn,Rejected
CAN002844,Nathaniel,Nnamani,DEP011,JR074,2024-02-12,Referral,Shortlisted
CAN002845,Deborah,Oshodi,DEP004,JR033,2025-09-06,LinkedIn,Interviewed
CAN002846,Joshua,Olawale,DEP001,JR003,2020-05-10,Referral,Shortlisted
CAN002847,Grace,Adeyemi,DEP003,JR024,2019-04-17,Company Website,Rejected
CAN002848,Mark,Oshodi,DEP003,JR020,2022-01-17,LinkedIn,Interviewed
CAN002849,David,Uche,DEP003,JR021,2021-06-22,Company Website,Shortlisted
CAN002850,Benjamin,Oyekan,DEP004,JR033,2019-03-20,Campus Recruitment,Rejected
CAN002851,Sarah,Oshodi,DEP011,JR080,2022-12-27,Referral,Offered
CAN002852,Hope,Nnamani,DEP005,JR041,2020-09-14,Job Portal,Interviewed
CAN002853,Charity,Chukwu,DEP006,JR044,2019-12-24,Referral,Applied
CAN002854,Benjamin,Okonkwo,DEP011,JR081,2021-01-23,Company Website,Interviewed
CAN002855,Joseph,Oyekan,DEP006,JR048,2021-09-12,Campus Recruitment,Hired
CAN002856,Juliet,Okonkwo,DEP009,JR065,2023-10-14,Company Website,Shortlisted
CAN002857,Paul,Oyekan,DEP002,JR016,2021-06-07,Company Website,Rejected
CAN002858,Paul,Okonkwo,DEP015,JR102,2024-11-15,Campus Recruitment,Shortlisted
CAN002859,,Chukwu,DEP005,JR035,2021-06-10,Referral,Interviewed
CAN002860,John,Abiola,DEP008,JR060,2022-03-26,Referral,Interviewed
CAN002861,Daniel,Ekwueme,DEP011,JR075,2025-09-23,LinkedIn,Shortlisted
CAN002862,Comfort,Obi,DEP015,JR102,2022-07-06,NIL,Hired
CAN002863,Paul,,DEP012,JR086,2023-08-20,Referral,Offered
CAN002864,David,Akinwale,DEP001,JR001,2022-05-04,Referral,Interview
CAN002865,Michael,Ogunleye,DEP006,JR043,2020-12-28,Referral,Applied
CAN002866,Ruth,Okonkwo,DEP007,JR056,2025-02-18,Company Website,Hired
CAN002867,Angela,Obi,DEP004,JR032,2019-08-03,Referral,Offered
CAN002868,Samuel,Okonkwo,DEP011,JR074,2024-08-26,Campus Recruitment,Rejected
CAN002869,Mark,Adetokunbo,DEP014,JR095,2024-11-28,Campus Recruitment,Interviewed
CAN002870,Blessing,Adeyemi,DEP009,JR068,2021-08-14,Referral,Hired
CAN002871,Mark,Oshodi,DEP012,JR084,2024-12-04,Referral,Offered
CAN002872,Faith,Adetokunbo,DEP003,JR017,2019-12-23,Job Portal,Rejected
CAN002873,Comfort,Adetokunbo,DEP006,JR049,2025-11-20,Company Website,Applied
CAN002874,Deborah,Ojo,DEP007,JR055,2019-03-26,Job Portal,Rejected
CAN002875,Esther,Okafor,DEP004,JR030,2023-10-12,Referral,Rejected
CAN002876,Benjamin,Chukwu,DEP004,JR026,2021-05-07,LinkedIn,Shortlisted
CAN002877,Paul,Akinwale,DEP012,JR087,2024-05-18,Company Website,Shortlisted
CAN002878,Comfort,Adeyemi,DEP001,JR008,2024-10-24,Job Portal,Interviewed
CAN002879,Peter,Oyekan,DEP003,JR021,2025-12-13,Campus Recruitment,Applied
CAN002880,Agnes,Oshodi,DEP008,JR062,2022-09-13,Referral,Hired
CAN002881,Peace,Eze,DEP005,JR035,2023-03-24,Job Portal,Hired
CAN002882,Esther,Olawale,DEP012,JR088,2019-05-25,Referral,Rejected
CAN002883,Peace,Ojo,DEP001,JR005,2022-01-07,Referral,Applied
CAN002884,Faith,Okafor,DEP003,JR019,2023-10-15,Campus Recruitment,Interviewed
CAN002885,David,Adetokunbo,DEP013,JR091,2025-01-13,LinkedIn,Shortlisted
CAN002886,James,Obasanjo,DEP010,JR070,2019-02-04,Referral,Shortlisted
CAN002887,Comfort,Ekwueme,DEP007,JR054,2020-02-02,Company Website,Interviewed
CAN002888,Sarah,Balogun,DEP015,JR103,2021-06-02,Referral,Shortlisted
CAN002889,Ruth,Akinwale,DEP003,JR019,2025-10-04,LinkedIn,Applied
CAN002890,Comfort,Abiola,DEP004,JR032,2019-09-14,LinkedIn,Offered
CAN002891,Michael,Adetokunbo,DEP003,JR020,2023-01-22,Campus Recruitment,Offered
CAN002892,Hope,Oshodi,DEP011,JR074,2019-03-03,LinkedIn,Offered
CAN002893,Joy,Adeyemi,DEP010,JR073,2024-11-23,Job Portal,Applied
CAN002894,Michael,Obi,DEP004,JR028,2023-10-18,Job Portal,Shortlisted
CAN002895,Victoria,Abiola,DEP012,JR085,2019-05-17,Campus Recruitment,Hired
CAN002896,Cornelius,Akinwale,DEP002,JR013,2019-01-12,Referral,Interviewed
CAN002897,Charity,Akinwale,DEP011,JR080,2019-02-25,Referral,Applied
CAN002898,Mark,Okafor,DEP002,JR011,2023-07-24,Job Portal,Rejected
CAN002899,Deborah,Uche,DEP007,JR050,2021-09-26,Referral,Offered
CAN002900,Joshua,Balogun,DEP008,JR060,2024-12-15,Campus Recruitment,Hired
CAN002901,Joshua,Olawale,DEP007,JR057,2023-04-13,Job Portal,Applied
CAN002902,Hope,Okafor,DEP009,JR066,2019-08-22,Campus Recruitment,Interviewed
CAN002903,Mark,Obasanjo,DEP002,JR009,2021-09-12,Company Website,Offered
CAN002904,Peace,Ibrahim,DEP007,JR055,2025-09-21,Campus Recruitment,Applied
CAN002905,Agnes,Akinwale,DEP003,JR023,2025-07-17,Referral,Hired
CAN002906,Grace,Olawale,DEP013,JR089,2023-08-18,Campus Recruitment,Applied
CAN002907,Gloria,Okafor,DEP002,JR010,2021-02-22,Campus Recruitment,Hired
CAN002908,Mary,Ibrahim,DEP007,JR055,2023-12-14,Company Website,Rejected
CAN002909,Elizabeth,Obasanjo,DEP004,JR032,2025-02-18,Company Website,Applied
CAN002910,Charity,Ekwueme,DEP012,JR085,2025-10-22,Job Portal,Applied
CAN002911,Juliet,Adeyemi,DEP003,JR019,2023-07-12,Referral ,Interviewed
CAN002912,Grace,Obasanjo,DEP001,JR006,2023-08-16,LinkedIn,Hired
CAN002913,Philip,Oshodi,DEP007,JR050,2025-09-03,Company Website,Applied
CAN002914,,Eze,DEP008,JR061,2019-04-02,LinkedIn,Applied
CAN002915,Grace,Eze,DEP003,JR022,2019-01-13,Company Website,Rejected
CAN002916,Agnes,Oshodi,DEP004,JR033,2023-12-26,LinkedIn,Rejected
CAN002917,Blessing,Obasanjo,DEP009,JR067,2020-01-02,LinkedIn,Appliedd
CAN002918,Samuel,Adetokunbo,DEP010,JR069,2025-10-22,Campus Recruitment,Shortlisted
CAN002919,Comfort,Abiola,DEP001,JR004,2025-08-04,Campus Recruitment,Offered
